,xcoord,ycoord
682,-38.38478152471158,-1051.2609538856625
683,316.2964272366798,1068.4316692263944
684,628.1644480875311,458.1377198601428
685,66.78727552478014,-1104.540436855158
686,-198.62590465472348,-1066.376540691396
687,-752.7071389418404,389.848779814499
688,465.1060816622882,-1313.7093873094125
689,-1072.8931652565473,-237.23492306661902
690,622.6593270970172,605.1593233832428
691,663.9559915238173,1316.0283918860068
692,1302.0944695238818,-469.1358435974893
693,-541.3014669881626,1419.1782049538822
694,-1222.75489657388,-238.56173976553987
695,859.4990832621716,336.6762790645796
696,-136.60803342327944,-790.9404623043591
697,1213.7773359995767,-142.5038792530298
698,896.1454283981495,-1209.4939825574108
699,-1084.0047380892183,522.5280403510958
700,-945.6628978436183,-1064.5380266934199
701,-63.547733238161925,-872.2030218699185
702,-901.9774981608344,-316.13413778079195
703,1439.4292004428016,-130.2295890578435
704,103.44789036815065,-1324.7550193379031
705,-428.95247469851546,-1448.0866597924346
706,1257.4166208382885,-415.84246400938673
707,-563.0538909332619,853.6958071363807
708,-595.4039576756039,941.2511886256689
709,198.4379599990255,1431.7476628119668
710,139.6748828204302,-1123.3872131308708
711,429.3761633360219,-633.8376460247976
712,-843.3961545166126,541.7136310870985
713,1074.3493372820565,-54.68166260895776
714,-179.24392175781136,427.19002008949036
715,-1186.2905844096458,-521.5969461481203
716,484.1734224240741,100.25765494021721
717,402.01501677337876,868.9130202028781
718,-123.84087894747208,-1366.559021694864
719,-978.3763962128215,-298.0904563755382
720,-866.3578587188529,1092.5538115723489
721,875.3958234757041,46.807029138231194
